Date,GLD,GLD % Change,VNQ,VNQ % Change,USO,USO % Change,KO,KO % Change,TSLA,TSLA % Change,AAPL,AAPL % Change,AGG,AGG % Change,JNK,JNK % Change,50 MA,200 MA,Max Sharpe % Change By Weights,1 YR,5 YR,30 YR,Signal,
2022-03-23 04:00:00+00:00,181.81,-0.007207994,104.26,-0.006290507,81.95,0.027586207,60.4,-0.009511315,999.11,-0.014606675,170.21,-0.022174987,107.19,0.002244039,101.71,-0.002158344,-0.009318344,1.662628889,1.303052444,1.59,2.39,2.6,0,
2022-03-22 04:00:00+00:00,179.36,-0.013475606,106.02,0.016880875,78.56,-0.041366687,60.8,0.006622517,993.98,-0.00513457,168.82,-0.008166383,106.75,-0.004104861,102.16,0.004424344,-0.007772061,1.66546228,1.307532611,1.4,2.33,2.55,0,
2022-03-21 04:00:00+00:00,180.67,0.007303747,105.75,-0.002546689,79.54,0.012474542,60.58,-0.003618421,921.16,-0.073261031,165.38,-0.020376733,107.04,0.002716628,101.68,-0.004698512,-0.018532629,1.668278272,1.311941871,1.29,2.14,2.42,0,
2022-03-18 04:00:00+00:00,179.3,-0.007582886,106.4,0.006146572,74.64,-0.061604224,60.1,-0.007923407,905.39,-0.017119719,163.98,-0.008465353,108.1,0.00990284,102.7,0.010031471,-0.011747659,1.670528761,1.316195299,1.3,2.17,2.5,0,
2022-03-17 04:00:00+00:00,180.89,0.008867819,106.4,0,73.68,-0.012861736,60.09,-0.000166389,871.6,-0.037320934,160.62,-0.020490304,107.86,-0.002220167,102.33,-0.003602726,-0.011327614,1.672142188,1.320406337,1.35,2.18,2.46,0,
2022-03-16 04:00:00+00:00,180.01,-0.004864835,104.78,-0.015225564,68.28,-0.073289902,59.46,-0.010484274,840.23,-0.03599128,159.59,-0.006412651,107.68,-0.00166883,101.67,-0.006449721,-0.01719795,1.673983172,1.32430825,1.28,2.1,2.49,0,
2022-03-15 04:00:00+00:00,178.89,-0.006221877,103.55,-0.011738881,68.63,0.005125952,59.62,0.002690885,801.89,-0.045630363,155.09,-0.028197255,107.6,-0.000742942,100.23,-0.01416347,-0.016828987,1.675947676,1.328090832,1.28,2.1,2.47,0,
2022-03-14 04:00:00+00:00,182.3,0.019061993,102.86,-0.006663448,72.84,0.061343436,58.54,-0.018114727,766.03,-0.044719351,150.62,-0.028821974,107.36,-0.002230483,99.6,-0.006285543,-0.010771678,1.677873543,1.331893772,1.22,1.96,2.36,0,
2022-03-11 05:00:00+00:00,185.09,0.015304443,103.67,0.007874781,76.4,0.048874245,57.92,-0.010591049,795.35,0.038275263,154.73,0.027287213,108.41,0.009780179,100.75,0.011546185,0.01988516,1.679981793,1.335842121,1.19,1.92,2.38,1,
2022-03-10 05:00:00+00:00,186.4,0.007077638,104.5,0.008006173,74.06,-0.030628272,57.88,-0.000690608,838.3,0.054001383,158.52,0.02449428,108.43,0.000184485,101.55,0.007940447,0.016942887,1.683173033,1.339806058,1.15,1.87,2.29,1,
2022-03-09 05:00:00+00:00,185.82,-0.003111588,104.24,-0.002488038,75.47,0.019038617,58.96,0.018659295,858.97,0.024657044,162.95,0.027946001,109.04,0.005625749,102.33,0.007680945,0.015268793,1.686533433,1.343889551,1.12,1.8,2.24,1,
2022-03-08 05:00:00+00:00,191.51,0.030621031,102.66,-0.015157329,85.43,0.131972969,58.66,-0.005088195,824.4,-0.040245876,157.44,-0.033814053,109.27,0.002109318,101.56,-0.007524675,-0.000913162,1.689749156,1.347830393,1.07,1.71,2.19,0,
2022-03-07 05:00:00+00:00,186.41,-0.026630463,103.16,0.004870446,82.37,-0.035818799,61.08,0.041254688,804.58,-0.024041727,159.3,0.011814024,109.66,0.003569141,101.86,0.002953919,-0.004375114,1.691535477,1.351772117,1.05,1.65,2.16,0,
2022-03-04 05:00:00+00:00,183.68,-0.014645137,105.24,0.020162854,79.46,-0.035328396,62.57,0.024394237,838.29,0.041897636,163.17,0.024293785,110.3,0.005836221,102.83,0.009522875,0.013390294,1.694143849,1.355752826,1.08,1.74,2.24,1,
2022-03-03 05:00:00+00:00,180.8,-0.015679443,104.76,-0.004561003,74.53,-0.062043796,62.47,-0.00159821,839.29,0.001192905,166.23,0.018753447,109.86,-0.003989121,103.55,0.007001848,-0.004354228,1.696239806,1.359680646,1.06,1.74,2.24,0,
2022-03-02 05:00:00+00:00,179.73,-0.005918142,103.91,-0.008113784,75.42,0.0119415,62.43,-0.000640307,879.89,0.048374221,166.56,0.001985201,109.49,-0.003367923,103.81,0.002510864,0.010235321,1.699332622,1.36362953,0.91,1.56,2.11,1,
2022-03-01 05:00:00+00:00,181.62,0.010515774,102,-0.018381292,71.82,-0.047732697,61.97,-0.007368252,864.37,-0.017638568,163.2,-0.020172911,110.82,0.012147228,103.48,-0.003178885,-0.008636565,1.701836465,1.3674321,1.01,1.71,2.17,0,
2022-02-28 05:00:00+00:00,178.38,-0.017839445,102.54,0.005294118,67.48,-0.06042885,62.24,0.004356947,870.43,0.007010887,165.12,0.011764706,110.36,-0.004150875,104.3,0.007924237,-0.003773236,1.703430237,1.371165379,1.13,1.86,2.29,0,
2022-02-25 05:00:00+00:00,176.55,-0.010258998,104.09,0.015116052,65.8,-0.024896266,62.85,0.009800771,809.87,-0.069574808,164.85,-0.001635174,109.57,-0.007158391,104.23,-0.000671141,-0.019053646,1.704436909,1.374729582,1.08,1.84,2.28,0,
2022-02-24 05:00:00+00:00,177.18,0.003568394,101.64,-0.023537323,66.34,0.008206687,59.515,-0.053062848,800.77,-0.011236371,162.51,-0.014194722,109.46,-0.001003924,103.65,-0.005564617,-0.013495276,1.703804398,1.378135551,1.16,1.89,2.29,0,
2022-02-23 05:00:00+00:00,178.29,0.006264815,99.96,-0.016528926,66.24,-0.001507386,61.59,0.03486516,764.04,-0.045868352,160.24,-0.013968371,109.25,-0.001918509,103,-0.006271105,-0.005805269,1.703000489,1.38151841,1.17,1.85,2.24,0,
2022-02-22 05:00:00+00:00,177.49,-0.004487072,101.64,0.016806723,65.54,-0.010567633,62.28,0.011203117,821.53,0.075244752,164.32,0.025461807,109.75,0.004576659,103.17,0.001650485,0.022799434,1.701761834,1.385090864,1.03,1.82,2.24,1,
2022-02-18 05:00:00+00:00,177.12,-0.002084624,102.01,0.003640299,64.74,-0.012206286,62.54,0.004174695,856.98,0.043151194,167.3,0.018135346,109.87,0.001093394,103.38,0.002035475,0.012972366,1.701942368,1.388730126,1.05,1.85,2.31,1,
2022-02-17 05:00:00+00:00,177.25,0.000733966,102.63,0.006077836,64.17,-0.008804449,62.12,-0.006715702,876.35,0.022602628,168.88,0.009444112,109.64,-0.002093383,103.24,-0.001354227,0.005310246,1.702366021,1.392366809,1.09,1.9,2.34,1,
2022-02-16 05:00:00+00:00,174.86,-0.01348378,103.73,0.010718114,63.54,-0.009817672,60.9,-0.019639408,923.39,0.053677184,172.55,0.021731407,109.41,-0.002097775,103.68,0.004261914,0.008944753,1.70311501,1.395952897,1.11,1.94,2.37,1,
2022-02-15 05:00:00+00:00,173.08,-0.010179572,103.25,-0.004627398,64.28,0.011646207,60.91,0.000164204,922.43,-0.001039647,172.79,0.001390901,109.28,-0.001188191,103.11,-0.005497685,-0.001883309,1.703304646,1.39952305,1.13,1.9,2.29,0,
2022-02-14 05:00:00+00:00,174.74,0.009590941,102.33,-0.008910412,66.36,0.032358432,60.68,-0.003776063,875.76,-0.050594625,168.88,-0.022628624,109.46,0.001647145,103.01,-0.000969838,-0.012167234,1.703478818,1.403020047,1.07,1.84,2.24,0,
2022-02-11 05:00:00+00:00,173.81,-0.005322193,103.27,0.009185967,65.74,-0.009342978,60.29,-0.006427159,860,-0.017995798,168.64,-0.001421127,110.1,0.005846885,103.13,0.001164935,-0.006881274,1.703428806,1.406623932,1.14,1.96,2.3,0,
2022-02-10 05:00:00+00:00,170.56,-0.018698579,104.22,0.009199187,63.96,-0.027076361,61.38,0.018079283,904.55,0.051802326,172.12,0.020635674,109.38,-0.00653951,103.57,0.00426646,0.012220269,1.702471071,1.410304528,0.91,1.82,2.25,1,
2022-02-09 05:00:00+00:00,171.21,0.003810976,106.74,0.02417962,64.17,0.003283302,61.04,-0.005539264,932,0.030346581,176.28,0.024169184,110.4,0.009325288,104.88,0.01264845,0.012729422,1.701808522,1.414056385,0.91,1.81,2.25,1,
2022-02-08 05:00:00+00:00,170.63,-0.003387653,104.38,-0.0221098,63.62,-0.008570983,62,0.015727392,922,-0.010729614,174.83,-0.00822555,110.33,-0.000634058,104.37,-0.0048627,-0.002797668,1.700597568,1.417763987,0.88,1.76,2.22,0,
2022-02-07 05:00:00+00:00,170.11,-0.00304753,104.87,0.004694386,64.68,0.016661427,61.6,-0.006451613,907.34,-0.015900217,171.66,-0.0181319,110.67,0.003081664,104.48,0.001053943,-0.007793,1.699337909,1.421491955,0.89,1.78,2.23,0,
2022-02-04 05:00:00+00:00,168.86,-0.007348186,105.02,0.001430342,64.91,0.003555968,60.96,-0.01038961,923.32,0.017611921,172.39,0.004252592,110.57,-0.000903587,104.57,0.000861409,0.001331368,1.697857277,1.425267984,0.78,1.66,2.14,1,
2022-02-03 05:00:00+00:00,168.6,-0.001539737,106.07,0.009998096,63.51,-0.021568325,61.61,0.01066273,891.14,-0.034852489,172.9,0.002958408,111.27,0.006330831,105.03,0.004398967,-0.006598193,1.696247921,1.428897006,0.76,1.6,2.11,0,
2022-02-02 05:00:00+00:00,168.84,0.001423488,107.21,0.010747619,62.52,-0.015588096,61.18,-0.006979386,905.66,0.016293736,175.84,0.017004049,111.72,0.004044217,105.85,0.007807293,0.005619394,1.694953817,1.432551382,0.78,1.63,2.12,1,
2022-02-01 05:00:00+00:00,168.23,-0.003612888,105.86,-0.012592109,62.53,0.000159949,60.56,-0.010134031,931.25,0.028255637,174.61,-0.006994995,111.6,-0.001074114,105.75,-0.000944733,0.002239021,1.693226427,1.436198745,0.78,1.62,2.11,1,
2022-01-31 05:00:00+00:00,168.09,-0.000832194,106.24,0.003589647,62.48,-0.000799616,61.01,0.007430647,936.72,0.005873826,174.78,0.000973598,111.8,0.001792115,105.57,-0.001702128,0.002743014,1.692114654,1.43981098,0.75,1.61,2.07,1,
2022-01-28 05:00:00+00:00,167.1,-0.005889702,104.95,-0.012142319,61.97,-0.008162612,60.84,-0.002786428,846.35,-0.096474934,170.33,-0.025460579,111.81,8.94E-05,105.58,9.47E-05,-0.0294672,1.690425968,1.443216961,0.75,1.66,2.09,0,
2022-01-27 05:00:00+00:00,167.6,0.00299222,101.66,-0.031348261,61.86,-0.001775052,59.65,-0.0195595,829.1,-0.020381639,159.22,-0.065226325,111.73,-0.0007155,105.34,-0.002273158,-0.020475804,1.687465763,1.446400675,0.7,1.66,2.16,0,
2022-01-26 05:00:00+00:00,169.79,0.013066826,103.37,0.016820775,61.68,-0.002909796,59.6,-0.000838223,937.41,0.130635629,159.69,0.00295189,111.36,-0.003311555,105.83,0.004651604,0.033034901,1.685341006,1.449918725,0.65,1.56,2.12,1,
2022-01-25 05:00:00+00:00,172.58,0.016432063,105.01,0.015865338,60.97,-0.011511025,59.82,0.003691275,918.4,-0.02027928,159.78,0.000563592,111.99,0.005657328,106.19,0.003401682,7.41E-05,1.683389023,1.453664737,0.58,1.53,2.1,1,
2022-01-24 05:00:00+00:00,172.03,-0.003186928,105.43,0.003999619,60.11,-0.014105298,59.96,0.002340354,930,0.012630662,161.62,0.011515834,112.1,0.000982231,106.48,0.002730954,0.004000752,1.681105623,1.45730599,0.58,1.54,2.07,1,
2022-01-21 05:00:00+00:00,171.09,-0.005464163,105.23,-0.001896993,60.78,0.011146232,60.45,0.008172115,943.9,0.014946237,162.41,0.004888009,112.23,0.001159679,106.59,0.001033058,0.005216712,1.678304677,1.46098379,0.6,1.62,2.14,1,
2022-01-20 05:00:00+00:00,171.65,0.003273131,105.49,0.002470778,60.66,-0.001974334,60.75,0.004962779,996.27,0.055482572,164.51,0.012930238,111.79,-0.00392052,106.62,0.000281452,0.016425838,1.676745324,1.464742614,0.57,1.62,2.14,1,
2022-01-19 05:00:00+00:00,172.08,0.002505098,106.86,0.012987013,61.05,0.006429278,61,0.004115226,995.65,-0.000622321,166.23,0.010455291,111.73,-0.000536721,106.86,0.002250985,0.003665818,1.67537446,1.468543894,0.58,1.65,2.18,1,
2022-01-18 05:00:00+00:00,169.39,-0.015632264,108.32,0.013662736,60.97,-0.001310401,60.9,-0.001639344,1030.51,0.035012304,169.8,0.021476268,111.49,-0.002148035,106.96,0.000935804,0.007805567,1.673890266,1.472362594,0.51,1.55,2.12,1,
2022-01-14 05:00:00+00:00,169.67,0.00165299,109.47,0.010616691,59.97,-0.016401509,61.39,0.008045977,1049.61,0.018534512,173.07,0.019257951,112.17,0.006099202,107.51,0.005142109,0.009397616,1.672771438,1.476143081,0.47,1.47,2.05,1,
2022-01-13 05:00:00+00:00,170.16,0.002887959,110.47,0.009134923,58.27,-0.028347507,60.9,-0.007981756,1031.56,-0.017196864,172.19,-0.005084648,112.8,0.005616475,107.61,0.000930146,-0.006830277,1.671698722,1.479864118,0.48,1.5,2.08,0,
2022-01-12 05:00:00+00:00,170.74,0.003408557,110.69,0.001991491,58.91,0.010983353,60.54,-0.00591133,1106.22,0.072375819,175.53,0.019397178,112.6,-0.00177305,107.92,0.002880773,0.020635217,1.671676312,1.483712931,0.46,1.51,2.08,1,
2022-01-11 05:00:00+00:00,170.27,-0.002752723,110.49,-0.001806848,58.16,-0.012731285,60.45,-0.00148662,1064.4,-0.037804415,175.08,-0.002563664,112.6,0,107.75,-0.001575241,-0.010844146,1.671295869,1.487552681,0.46,1.53,2.11,0,
2022-01-10 05:00:00+00:00,168.26,-0.011804781,110.39,-0.000905059,56.16,-0.034387895,60.43,-0.000330852,1058.12,-0.005900038,172.19,-0.01650674,112.39,-0.001865009,107.21,-0.005011601,-0.009862921,1.670900036,1.491283743,0.43,1.5,2.11,0,
2022-01-07 05:00:00+00:00,167.75,-0.003031023,111.03,0.005797627,56.67,0.009081197,60.33,-0.001654807,1026.96,-0.029448456,172.17,-0.000116151,112.49,0.000889759,107.2,-9.33E-05,-0.007122269,1.67052965,1.494970766,0.45,1.47,2.09,0,
2022-01-06 05:00:00+00:00,166.99,-0.004530551,111.77,0.006664865,56.89,0.003882125,60.47,0.00232057,1064.7,0.03674924,172,-0.000987396,112.82,0.002933594,107.49,0.002705224,0.007960798,1.671071766,1.498827952,0.41,1.43,2.09,1,
2022-01-05 05:00:00+00:00,169.06,0.012395952,111.67,-0.000894694,55.43,-0.025663561,60.79,0.00529188,1088.12,0.021996807,174.835,0.016482558,112.94,0.001063641,107.47,-0.000186064,0.010793156,1.672384171,1.502793704,0.38,1.37,2.07,1,
2022-01-04 05:00:00+00:00,169.57,0.00301668,114.96,0.029461807,55.59,0.002886524,60.29,-0.008225037,1149.59,0.056491931,179.7,0.027826236,113.29,0.003098991,108.3,0.007723086,0.018194724,1.674709899,1.507014731,0.4,1.37,2.01,1,
2022-01-03 05:00:00+00:00,168.33,-0.007312614,115.1,0.001217815,54.83,-0.013671524,59.3,-0.016420634,1199.78,0.043659044,182.01,0.012854758,113.3,8.83E-05,108.5,0.001846722,0.006931146,1.677851274,1.511202102,0.39,1.26,1.9,1,
2021-12-31 05:00:00+00:00,170.96,0.015624072,116.01,0.007906169,54.36,-0.00857195,59.21,-0.001517707,1056.78,-0.119188518,177.57,-0.024394264,114.08,0.006884378,108.57,0.000645161,-0.028224435,1.680532886,1.515125599,0.38,1.27,1.93,0,
2021-12-30 05:00:00+00:00,169.8,-0.006785213,115.69,-0.002758383,55.1,0.013612951,58.78,-0.007262287,1070.34,0.012831431,178.2,0.003547897,114.12,0.000350631,108.53,-0.000368426,0.001498805,1.683611389,1.519083483,0.38,1.29,1.96,1,
2021-12-29 05:00:00+00:00,168.59,-0.007126031,115.19,-0.004321895,55.08,-0.000362976,58.95,0.00289214,1086.19,0.014808379,179.38,0.006621773,113.87,-0.002190676,108.59,0.000552843,0.003188468,1.686170878,1.523181299,0.39,1.27,1.9,1,
2021-12-28 05:00:00+00:00,168.64,0.000296577,114.42,-0.006684608,54.67,-0.007443718,58.88,-0.001187447,1088.47,0.00209908,179.29,-0.000501728,114.21,0.002985861,108.8,0.00193388,1.77E-05,1.688183688,1.52712347,0.33,1.26,1.88,1,
2021-12-27 05:00:00+00:00,169.37,0.004328748,114,-0.003670687,54.52,-0.002743735,58.65,-0.00390625,1093.94,0.005025403,180.33,0.005800658,114.26,0.00043779,108.84,0.000367647,0.002532945,1.689783227,1.531148409,0.31,1.25,1.91,1,
2021-12-23 05:00:00+00:00,168.97,-0.002361693,113.15,-0.00745614,53.13,-0.025495231,58.22,-0.007331628,1067,-0.024626579,176.28,-0.022458825,114.2,-0.000525118,108.78,-0.000551268,-0.013539931,1.690939988,1.535067429,0.28,1.23,1.86,0,
2021-12-22 05:00:00+00:00,168.59,-0.00224892,113.27,0.001060539,52.48,-0.012234143,58.18,-0.000687049,1008.87,-0.05447985,175.64,-0.003630588,114.34,0.001225919,108.46,-0.002941717,-0.014441766,1.691744615,1.538811721,0.29,1.24,1.89,0,
2021-12-21 05:00:00+00:00,167.02,-0.009312533,112.12,-0.010152732,51.57,-0.017339939,57.77,-0.007047095,938.53,-0.06972157,172.99,-0.015087679,114.24,-0.000874585,108.14,-0.002950396,-0.023577724,1.691303852,1.542330023,0.27,1.17,1.85,0,
2021-12-20 05:00:00+00:00,167.09,0.000419111,110.87,-0.011148769,49.9,-0.032383169,57.54,-0.003981305,899.94,-0.041117492,169.75,-0.018729406,114.33,0.000787815,107.61,-0.004901054,-0.015605576,1.690491705,1.54559396,0.27,1.18,1.82,0,
2021-12-17 05:00:00+00:00,167.8,0.004249207,111.74,0.007847028,50.78,0.017635271,57.73,0.003302051,932.57,0.036257973,171.14,0.008188513,114.5,0.001486924,107.73,0.001115138,0.012738547,1.689753002,1.548924696,0.26,1.19,1.87,1,
2021-12-16 05:00:00+00:00,168.16,0.002145411,111.88,0.001252909,51.87,0.021465144,58.65,0.015936255,926.92,-0.006058526,172.26,0.00654435,114.36,-0.001222707,108.17,0.004084285,0.004474209,1.689454343,1.552243329,0.29,1.26,1.86,1,
2021-12-15 05:00:00+00:00,166.15,-0.011952902,111.92,0.000357526,51.62,-0.004819742,58.06,-0.010059676,975.99,0.052938765,179.3,0.040868455,114.32,-0.000349773,108.29,0.001109365,0.015026918,1.689781442,1.555774928,0.26,1.23,1.82,1,
2021-12-14 05:00:00+00:00,165.44,-0.004273247,110.37,-0.013849178,50.92,-0.013560635,57.8,-0.004478126,958.51,-0.01791002,174.33,-0.027718907,114.41,0.000787264,107.92,-0.003416751,-0.012208896,1.690333142,1.559180123,0.27,1.21,1.81,0,
2021-12-13 05:00:00+00:00,167,0.0094294,111.8,0.012956419,51.44,0.010212097,57.76,-0.000692042,966.41,0.008241959,175.74,0.008088109,114.63,0.001922909,108.09,0.001575241,0.006531132,1.691544524,1.562581043,0.27,1.25,1.88,1,
2021-12-10 05:00:00+00:00,166.58,-0.00251497,110.76,-0.009302326,52.03,0.011469673,56.28,-0.025623269,1017.03,0.052379425,179.45,0.021110732,114.23,-0.003489488,108.07,-0.000185031,0.01131087,1.693322776,1.565932173,0.28,1.26,1.87,1,
2021-12-09 05:00:00+00:00,165.88,-0.004202185,110.42,-0.0030697,51.02,-0.019411878,54.86,-0.025230988,1003.8,-0.013008466,174.56,-0.02724993,114.2,-0.000262628,107.83,-0.002220783,-0.015046827,1.693858235,1.569218031,0.29,1.27,1.87,0,
2021-12-08 05:00:00+00:00,166.9,0.006149023,112.04,0.014671255,52.42,0.02744022,55,0.00255195,1068.96,0.064913329,175.08,0.002978918,114.19,-8.76E-05,108.36,0.004915144,0.019072815,1.69460439,1.572680641,0.31,1.26,1.8,1,
2021-12-07 05:00:00+00:00,166.81,-0.000539245,111.24,-0.007140307,51.59,-0.015833651,55.21,0.003818182,1051.75,-0.016099761,171.18,-0.022275531,114.49,0.0026272,108.34,-0.00018457,-0.008287078,1.694891708,1.576035318,0.28,1.21,1.75,0,
2021-12-06 05:00:00+00:00,166.22,-0.003536958,109.66,-0.014203524,50.51,-0.02093429,54.91,-0.005433798,1009.01,-0.040637034,165.32,-0.034232971,114.67,0.00157219,107.68,-0.006091933,-0.019039879,1.694237006,1.579106639,0.26,1.13,1.69,0,
2021-12-03 05:00:00+00:00,166.63,0.002466611,107.77,-0.01723509,48,-0.04969313,53.54,-0.024949918,1014.97,0.00590678,161.84,-0.021050085,115.07,0.003488271,107.28,-0.00371471,-0.009398026,1.693334715,1.582036872,0.27,1.21,1.76,0,
2021-12-02 05:00:00+00:00,165.24,-0.008341835,108.13,0.003340447,48.29,0.006041667,53.07,-0.008778483,1084.6,0.068603013,163.76,0.011863569,114.61,-0.003997567,107.29,9.32E-05,0.014371052,1.69331386,1.585028637,0.25,1.15,1.77,1,
2021-12-01 05:00:00+00:00,166.16,0.005567659,104.98,-0.029131601,47.04,-0.025885276,52.3,-0.014509139,1095,0.009588788,164.77,0.006167562,114.63,0.000174505,106.55,-0.006897195,0.000544731,1.693540222,1.588024293,0.24,1.14,1.78,1,
2021-11-30 05:00:00+00:00,165.5,-0.003972075,106.74,0.016765098,47.91,0.018494898,52.45,0.002868069,1144.76,0.045442922,165.3,0.003216605,114.77,0.001221321,106.83,0.002627874,0.011788961,1.693754992,1.591174266,0.21,1.18,1.87,1,
2021-11-29 05:00:00+00:00,166.62,0.006767372,108.8,0.019299232,50.17,0.04717178,54.58,0.040610105,1136.99,-0.006787449,160.24,-0.03061101,114.58,-0.001655485,107.31,0.00449312,0.004090481,1.693681519,1.594353354,0.2,1.16,1.83,1,
2021-11-26 05:00:00+00:00,166.85,0.001380387,108,-0.007352941,49.63,-0.010763404,53.73,-0.01557347,1081.92,-0.048434903,156.81,-0.021405392,114.52,-0.000523652,106.66,-0.006057217,-0.018379339,1.693081283,1.597301315,0.24,1.34,1.96,0,
2021-11-24 05:00:00+00:00,167.12,0.00161822,111.09,0.028611111,55.88,0.125931896,55.43,0.03163968,1116,0.031499556,161.94,0.03271475,113.71,-0.007073,107.48,0.00768798,0.026811694,1.693634539,1.600527387,0.21,1.33,2.02,1,
2021-11-23 05:00:00+00:00,167.28,0.000957396,109.76,-0.011972275,56.2,0.005726557,55.88,0.008118347,1109.03,-0.00624552,161.41,-0.003272817,113.45,-0.002286518,107.53,0.000465203,-0.000280498,1.694133585,1.60358151,0.2,1.33,1.98,0,
2021-11-22 05:00:00+00:00,168.74,0.008727881,108.88,-0.008017493,54.45,-0.03113879,55.47,-0.007337151,1156.87,0.043136795,161.02,-0.002416207,113.9,0.003966505,107.68,0.00139496,0.008626433,1.695148174,1.606783452,0.18,1.22,1.91,1,
2021-11-19 05:00:00+00:00,172.61,0.022934692,109.42,0.004959589,53.78,-0.012304867,55.13,-0.006129439,1137.06,-0.017123791,160.55,-0.002918892,114.45,0.004828797,108.08,0.00371471,-0.000161439,1.695969762,1.610070566,0.18,1.22,1.97,0,
2021-11-18 05:00:00+00:00,173.94,0.007705231,110.07,0.005940413,55.55,0.032911863,55.41,0.005078904,1096.38,-0.035776476,157.87,-0.016692619,114.23,-0.001922237,108.16,0.000740192,-0.00674329,1.696484493,1.613302855,0.18,1.24,2,0,
2021-11-17 05:00:00+00:00,174.5,0.003219501,110.05,-0.000181703,55,-0.00990099,55.91,0.009023642,1089.01,-0.006722122,153.49,-0.027744347,114.13,-0.000875427,108.28,0.001109467,-0.005279725,1.696726776,1.61655471,0.17,1.27,2.02,0,
2021-11-16 05:00:00+00:00,172.92,-0.009054441,109.71,-0.003089505,56.2,0.021818182,56.22,0.005544625,1054.73,-0.031478132,151,-0.016222555,113.86,-0.002365723,108.44,0.001477651,-0.010513178,1.697605507,1.619715804,0.18,1.26,2.01,0,
2021-11-15 05:00:00+00:00,174.18,0.007286607,110.44,0.006653906,56.07,-0.002313167,56.62,0.007114906,1013.39,-0.039194865,150,-0.006622517,113.9,0.000351309,108.41,-0.000276651,-0.007243563,1.698910825,1.62277286,0.17,1.24,1.95,0,
2021-11-12 05:00:00+00:00,174.45,0.001550121,109.67,-0.006972112,55.98,-0.001605136,56.61,-0.000176616,1033.42,0.019765342,149.99,-6.67E-05,114.32,0.003687445,108.54,0.001199151,0.005028244,1.699325107,1.625863477,0.17,1.23,1.92,1,
2021-11-11 05:00:00+00:00,174.12,-0.00189166,109.75,0.000729461,56.22,0.004287245,56.74,0.002296414,1063.51,0.029116913,147.87,-0.014134276,114.34,0.000174948,108.54,0,0.004055251,1.699872878,1.628937884,0.14,1.08,1.83,1,
2021-11-10 05:00:00+00:00,173.15,-0.005570871,109.57,-0.001640091,56.32,0.001778726,56.72,-0.000352485,1067.95,0.004174855,147.92,0.000338135,114.55,0.001836628,108.71,0.001566243,-0.00017456,1.700282306,1.631929648,0.16,1.13,1.89,0,
2021-11-09 05:00:00+00:00,171.29,-0.010742131,110.08,0.004654559,57.97,0.029296875,56.49,-0.004055007,1023.5,-0.041621799,150.81,0.019537588,115.33,0.006809254,109.27,0.00515132,-0.006630915,1.700295165,1.634841221,0.14,1.04,1.87,0,
2021-11-08 05:00:00+00:00,170.45,-0.004903964,109.89,-0.001726017,57.09,-0.015180266,56.33,-0.00283236,1162.94,0.136238398,150.44,-0.002453418,115.01,-0.002774647,109.19,-0.000732131,0.027635782,1.700682979,1.637862625,0.14,1.1,1.96,1,
2021-11-05 04:00:00+00:00,169.84,-0.003578762,109.98,0.000819001,56.55,-0.009458749,56.84,0.00905379,1222.09,0.050862469,151.28,0.005583621,115.22,0.001825928,109.3,0.001007418,0.01296017,1.701391506,1.638469237,0.17,1.19,2,1,
2021-11-04 04:00:00+00:00,167.65,-0.012894489,109.42,-0.005091835,54.92,-0.02882405,56.6,-0.004222379,1229.91,0.006398874,150.96,-0.002115283,114.77,-0.003905572,108.81,-0.004483074,-0.005031531,1.701658852,1.639052887,0.15,1.15,1.96,0,
2021-11-03 04:00:00+00:00,165.77,-0.011213838,110.47,0.009596052,55.34,0.007647487,56.29,-0.005477032,1213.86,-0.013049735,151.49,0.003510864,114.39,-0.00331097,108.55,-0.002389486,-0.005817805,1.701401899,1.639652174,0.15,1.2,1.98,0,
2021-11-02 04:00:00+00:00,167.16,0.008385112,110.1,-0.003349326,57.53,0.039573545,56.1,-0.003375378,1172,-0.034485031,150.02,-0.009703611,114.62,0.002010665,108.29,-0.00239521,-0.005695127,1.701185775,1.640088539,0.15,1.18,1.93,0,
2021-11-01 04:00:00+00:00,167.52,0.002153625,109.58,-0.004722979,57.53,0,56.17,0.001247772,1208.59,0.031220137,148.96,-0.007065725,114.39,-0.002006631,108.11,-0.001662203,0.006282769,1.700473965,1.640493219,0.15,1.18,1.96,1,
2021-10-29 04:00:00+00:00,166.65,-0.00519341,109.04,-0.004927907,57.15,-0.006605249,56.37,0.00356062,1114,-0.078264755,149.8,0.005639098,114.64,0.002185506,108.62,0.004717417,-0.017599716,1.699537205,1.640753758,0.12,1.16,1.95,0,
2021-10-28 04:00:00+00:00,168.08,0.008580858,110.28,0.011371974,57.4,0.004374453,56.04,-0.005854178,1077.04,-0.033177738,152.57,0.018491322,114.67,0.000261689,108.82,0.001841282,-0.002469295,1.698859847,1.640976313,0.14,1.2,2.05,0,
2021-10-27 04:00:00+00:00,168.12,0.000237982,108.76,-0.013783098,56.9,-0.008710801,55.52,-0.009279086,1037.86,-0.036377479,148.85,-0.024382251,114.76,0.000784861,108.56,-0.002389267,-0.015179077,1.697915385,1.641048013,0.14,1.19,2.09,0,
2021-10-26 04:00:00+00:00,167.68,-0.002617178,109.69,0.008550938,58.45,0.027240773,54.47,-0.018912104,1018.43,-0.018721215,149.32,0.003157541,114.38,-0.003311258,108.68,0.00110538,-0.006205948,1.696492515,1.641112383,0.13,1.22,2.08,0,
